"","N_iter","ARI","Frobenius_norm","Simulation","Inference","N_seeds","Model"
"199",1000,0.0250285349977892,484.98,16,"Consensus",100,"Consensus (1000, 100)"
"200",10000,0.0250285349977892,484.98,16,"Consensus",100,"Consensus (10000, 100)"
"201",1,-0.00833092000303095,526,17,"Consensus",1,"Consensus (1, 1)"
"202",10,-0.00833092000303095,526,17,"Consensus",1,"Consensus (10, 1)"
"203",100,-0.00833092000303095,526,17,"Consensus",1,"Consensus (100, 1)"
"204",1000,-0.00833092000303095,526,17,"Consensus",1,"Consensus (1000, 1)"
"205",10000,-0.00833092000303095,526,17,"Consensus",1,"Consensus (10000, 1)"
"206",1,-0.0350243399195017,527.2,17,"Consensus",10,"Consensus (1, 10)"
"207",10,-0.0350243399195017,527.2,17,"Consensus",10,"Consensus (10, 10)"
"208",100,-0.0350243399195017,527.2,17,"Consensus",10,"Consensus (100, 10)"
"209",1000,-0.0350243399195017,527.2,17,"Consensus",10,"Consensus (1000, 10)"
"210",10000,-0.0350243399195017,527.2,17,"Consensus",10,"Consensus (10000, 10)"
"211",1,0.00987780196031015,527.6,17,"Consensus",30,"Consensus (1, 30)"
"212",10,0.00987780196031015,527.6,17,"Consensus",30,"Consensus (10, 30)"
"213",100,0.00987780196031015,527.6,17,"Consensus",30,"Consensus (100, 30)"
"214",1000,0.00987780196031015,527.6,17,"Consensus",30,"Consensus (1000, 30)"
"215",10000,0.00987780196031015,527.6,17,"Consensus",30,"Consensus (10000, 30)"
